first_name,second_name,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,ict_index,clean_sheets,red_cards,yellow_cards,now_cost,element_type
Sugawara,Yukinari,1,1,1548,46,291.3,315.4,137.0,74.2,2,0,4,42,DEF
Charlie,Taylor,0,0,353,12,27.8,102.0,4.0,13.5,0,0,1,39,DEF
Kyle,Walker-Peters,0,3,2918,77,406.8,503.8,237.0,114.4,2,0,5,42,DEF
Nathan,Wood-Gordon,0,0,771,20,20.3,137.8,16.0,17.6,1,0,2,39,DEF
Maxwel,Cornet,0,0,71,4,3.5,11.6,7.0,2.2,0,0,1,47,MID
Flynn,Downes,1,0,2149,49,292.2,297.6,118.0,71.0,4,0,12,47,MID
Ben,Brereton Díaz,0,0,446,10,63.6,21.8,81.0,16.8,0,0,1,48,MID
Tyler,Dibling,2,2,1863,50,344.5,261.0,264.0,87.0,3,0,6,43,MID
Mateus Gonçalo,Espanha Fernandes,2,4,2911,66,649.5,553.4,372.0,157.8,5,0,8,50,MID
Joseph,O'Brien-Whitmarsh,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Welington Damascena,Santos,0,0,478,10,58.4,120.2,11.0,19.0,1,0,1,40,DEF
Joachim,Kayi-Sanda,0,0,12,1,0.3,3.2,2.0,0.6,0,0,0,40,DEF
Albert,Grønbæk,0,0,141,3,11.4,15.8,9.0,3.7,0,0,0,49,MID
Simon,Rusk,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,5,AM
Jay,Robinson,0,0,134,2,34.4,21.8,29.0,8.6,0,0,0,44,FWD
Jayden,Moore,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Dominic,Solanke-Mitchell,9,5,2199,43,199.8,505.8,729.0,142.1,4,0,0,73,FWD
Ashley,Phillips,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Brandon,Austin,0,0,90,2,0.0,20.0,0.0,2.0,0,0,0,40,GK
Rodrigo,Bentancur,2,0,1640,26,208.5,324.6,165.0,70.2,3,0,9,49,MID
Lucas,Bergvall,0,2,1200,25,218.7,237.2,97.0,55.0,3,0,3,44,MID
Yves,Bissouma,2,0,1396,28,133.8,283.8,59.0,48.0,3,0,7,48,MID
Bryan,Gil Salvatierra,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,MID
Ben,Davies,0,0,1329,26,42.1,343.6,49.0,43.7,3,0,5,43,DEF
Alfie,Devine,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Radu,Drăgușin,0,0,1250,29,58.1,256.4,47.0,36.2,2,0,1,43,DEF
Emerson,Leite de Souza Junior,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,DEF
Fraser,Forster,0,0,630,15,0.0,221.0,0.0,22.2,1,0,0,43,GK
Archie,Gray,0,0,1750,41,71.4,254.6,15.0,34.3,2,0,1,46,MID
Pierre-Emile,Højbjerg,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,MID
Brennan,Johnson,11,6,2171,38,295.0,559.6,761.0,161.0,2,0,5,62,MID
Dejan,Kulusevski,7,4,2386,41,843.8,613.6,733.0,218.7,6,0,3,62,MID
Giovani,Lo Celso,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49,MID
James,Maddison,9,8,1799,32,702.3,683.4,495.0,187.8,6,0,6,74,MID
Pedro,Porro,2,6,2606,47,932.9,778.4,200.0,191.2,6,0,5,52,DEF
Sergio,Reguilón,0,0,194,3,25.2,33.4,13.0,7.2,0,0,2,41,DEF
Richarlison,de Andrade,4,1,497,9,57.1,180.8,243.0,47.4,1,0,2,68,FWD
Cristian,Romero,1,1,1416,22,113.1,343.2,232.0,69.0,3,0,3,49,DEF
Pape Matar,Sarr,3,2,1901,38,257.2,398.4,220.0,87.2,2,0,6,47,MID
Dane,Scarlett,0,1,31,1,11.0,24.4,17.0,5.2,0,0,0,44,FWD
Manor,Solomon,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,54,MID
Son,Heung-min,7,10,2106,35,734.9,629.6,707.0,207.2,4,0,1,97,MID
Djed,Spence,1,2,1790,39,226.6,433.0,100.0,76.1,3,1,2,44,DEF
Destiny,Udogie,0,1,1923,35,256.5,354.8,132.0,74.5,2,0,2,48,DEF
Micky,van de Ven,0,2,1014,17,39.4,212.0,57.0,30.9,2,0,4,45,DEF
Alejo,Véliz,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,FWD
Guglielmo,Vicario,0,0,2160,37,0.0,587.8,0.0,58.5,4,0,1,48,GK
Timo,Werner,0,3,504,12,148.0,114.6,113.0,37.1,1,0,0,62,MID
Alfie,Whiteman,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Will,Lankshear,0,0,10,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Mikey,Moore,0,2,359,5,45.2,33.2,34.0,11.0,0,0,0,45,MID
Wilson,Odobert,1,0,843,20,108.6,101.2,156.0,36.7,1,0,0,53,MID
Callum,Olusesi,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Malachi,Hardy,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Luca,Williams-Barnett,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Alfie,Dorrington,0,0,13,0,0.2,1.0,0.0,0.1,0,0,0,40,DEF
Maeson,King,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Antonín,Kinsky,0,0,540,11,10.1,208.2,0.0,21.7,1,0,0,41,GK
Min-Hyeok,Yang,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Damola,Ajayi,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Ange,Postecoglou,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,11,AM
Dante,Cassanova,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Kevin,Danso,0,0,842,18,34.4,242.0,72.0,34.9,1,0,0,44,DEF
Mathys,Tel,2,2,908,20,208.3,183.8,236.0,62.3,2,0,2,58,MID
Evan,Ferguson,1,0,385,9,68.5,80.0,104.0,25.0,1,0,0,55,FWD
Aaron,Wan-Bissaka,2,6,3154,59,531.5,807.4,188.0,152.7,6,0,1,45,DEF
Edson,Álvarez Velázquez,0,1,1769,31,213.9,281.8,51.0,54.7,3,1,7,50,MID
Michail,Antonio,1,4,834,18,139.5,72.0,194.0,39.5,4,0,1,52,FWD
Alphonse,Areola,0,0,2259,41,0.0,619.8,0.0,62.1,4,0,0,42,GK
Jarrod,Bowen,13,11,2974,50,737.8,903.0,1081.0,271.9,8,0,1,79,MID
Vladimír,Coufal,0,0,1056,21,142.0,204.0,70.0,41.3,2,0,5,41,DEF
Aaron,Cresswell,0,0,818,8,152.3,148.4,14.0,31.4,3,0,3,39,DEF
George,Earthy,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Emerson,Palmieri dos Santos,2,1,2108,41,310.9,420.4,173.0,90.4,5,0,5,44,DEF
Łukasz,Fabiański,0,0,1160,21,0.3,387.8,0.0,38.7,2,0,2,39,GK
Wes,Foderingham,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42,GK
Danny,Ings,1,3,270,4,76.5,97.0,159.0,33.4,0,0,0,48,FWD
Max,Kilman,0,1,3348,62,203.3,832.6,149.0,118.8,6,0,5,43,DEF
Mohammed,Kudus,5,4,2589,46,552.5,471.6,752.0,177.5,7,1,2,62,MID
Luis Guilherme,Lira dos Santos,0,0,139,5,49.1,27.6,32.0,10.8,0,0,0,46,MID
Lucas,Tolentino Coelho de Lima,4,1,2374,50,627.7,433.2,267.0,132.6,4,0,10,57,MID
Konstantinos,Mavropanos,0,0,2035,39,74.9,497.0,160.0,73.2,2,1,4,43,DEF
Nayef,Aguerd,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,DEF
Tomáš,Souček,9,2,2563,44,231.8,672.6,643.0,154.0,7,0,8,48,MID
James,Ward-Prowse,1,2,1433,18,378.3,282.4,138.0,80.0,5,1,2,61,MID
Kurt,Zouma,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,DEF
Andy,Irving,0,0,161,4,26.5,37.6,17.0,8.1,0,0,2,47,MID
Crysencio,Summerville,1,1,776,20,246.1,156.4,186.0,58.7,2,0,2,55,MID
Guido,Rodríguez,0,1,1147,19,79.7,205.4,29.0,31.5,4,0,6,48,MID
Niclas,Füllkrug,3,2,783,18,173.3,187.2,221.0,56.8,2,0,2,67,FWD
Jean-Clair,Todibo,0,0,1824,33,37.1,373.0,35.0,44.5,5,0,3,42,DEF
Kaelan,Casey,0,0,1,0,0.0,2.0,0.0,0.2,0,0,0,40,DEF
Carlos,Soler,1,1,1394,25,295.8,189.0,186.0,67.2,2,0,6,50,MID
Ollie,Scarles,0,0,659,9,54.3,106.4,24.0,18.6,2,0,1,40,DEF
Ezra,Mayers,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Lewis,Orford,0,0,47,1,27.6,6.4,6.0,4.0,0,0,0,45,MID
Graham,Potter,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,5,AM
Sam,Johnstone,0,0,630,17,10.0,193.8,0.0,20.4,0,0,0,41,GK
Rayan,Aït-Nouri,4,7,3112,67,694.3,778.4,435.0,191.0,7,1,5,51,DEF
Boubacar,Traoré,0,0,1,0,0.0,4.0,0.0,0.4,0,0,0,48,MID
Jean-Ricner,Bellegarde,2,7,1666,31,422.8,355.6,200.0,97.2,6,0,3,49,MID
Daniel,Bentley,0,0,180,4,0.0,60.0,0.0,6.0,1,0,0,39,GK
Francisco Jorge,Tomás Oliveira,0,0,6,0,14.3,3.0,2.0,1.9,0,0,0,45,MID
Tawanda,Chirewa,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Leon,Chiwome,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,FWD
Luke,Cundle,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Matheus,Santos Carneiro Da Cunha,15,7,2596,54,847.8,936.2,940.0,272.2,7,0,4,70,FWD
Craig,Dawson,0,1,969,25,31.3,204.2,55.0,29.1,1,0,2,42,DEF
Matt,Doherty,2,1,2105,38,179.9,502.2,135.0,81.8,6,0,6,43,DEF
Tommy,Doyle,0,1,474,10,101.7,114.6,34.0,25.3,0,0,1,47,MID
Fábio,Silva,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,FWD
Nathan,Fraser,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Enso,González,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,MID
Gonçalo Manuel,Ganchinho Guedes,2,4,979,25,213.9,215.8,217.0,64.0,3,0,1,53,MID
Hugo,Bueno López,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,DEF
Hwang,Hee-chan,2,1,646,19,72.7,111.6,84.0,26.7,0,0,0,61,MID
Joe,Hodge,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Ki-Jana,Hoever,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
João Victor,Gomes da Silva,3,1,2975,59,428.9,513.4,231.0,117.3,6,1,9,49,MID
José,Malheiro de Sá,0,0,2610,48,30.0,603.4,0.0,63.4,7,0,2,44,GK
Saša,Kalajdžić,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48,FWD
Tom,King,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Mario,Lemina,1,3,1363,39,166.7,356.8,120.0,64.4,1,0,4,48,MID
Yerson,Mosquera,0,0,441,12,27.3,110.2,21.0,16.0,0,0,2,38,DEF
Nélson,Cabral Semedo,0,4,2889,49,404.9,504.6,149.0,106.0,8,0,8,45,DEF
Pedro,Cardoso de Lima,0,0,69,2,34.8,23.4,11.0,6.9,0,0,0,39,DEF
Daniel,Castelo Podence,0,0,46,2,1.1,3.0,1.0,0.4,0,0,0,55,MID
Rodrigo,Martins Gomes,2,0,794,20,180.2,186.6,113.0,47.6,1,0,0,51,MID
Santiago,Bueno,0,0,1678,34,15.8,345.4,80.0,44.2,5,0,2,43,DEF
Pablo,Sarabia,3,2,800,17,245.9,217.6,177.0,63.8,1,0,3,50,MID
Jørgen,Strand Larsen,14,4,2587,52,303.4,646.8,848.0,179.5,7,0,4,52,FWD
Toti António,Gomes,0,1,2613,45,144.2,617.2,102.0,86.5,8,0,7,43,DEF
Bastien,Meupiyou,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,DEF
André,Trindade da Costa Neto,0,0,2472,46,285.5,383.2,30.0,69.7,7,0,7,50,MID
Carlos Roberto,Forbs Borges,0,0,236,9,24.2,25.8,35.0,8.3,0,0,2,54,MID
Alfie,Pond,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,39,DEF
Tom,Edozie,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Wes,Okoduwa,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Emmanuel,Agbadou,1,0,1410,22,57.3,395.2,67.0,52.0,4,0,3,40,DEF
Vítor Manuel,de Oliveira Lopes Pereira,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,8,AM
Nasser,Djiga,0,0,65,2,2.1,5.6,0.0,0.8,0,0,0,45,DEF
Marshall,Munetsi,2,2,1077,11,132.9,176.8,212.0,52.3,5,0,0,50,MID
Mateus,Mané,0,0,1,0,0.3,0.0,0.0,0.0,0,0,0,45,FWD
