first_name,second_name,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,ict_index,clean_sheets,red_cards,yellow_cards,now_cost
Joseph,Willock,1,1,838,16,165.9,176.8,212.0,55.2,1,0,2,47
Gabriel Teodoro,Martinelli Silva,3,1,656,9,36.6,162.8,226.0,42.5,2,0,1,42
Kieran,Tierney,1,2,986,16,121.1,201.8,73.0,39.8,2,0,2,53
Bukayo,Saka,1,6,1746,18,322.5,327.2,248.0,89.8,7,0,6,47
Emile,Smith Rowe,0,0,96,0,6.3,9.8,0.0,1.6,1,0,0,43
Tyreece,John-Jules,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Pablo,Marí,0,0,113,0,1.7,27.8,0.0,3.0,1,0,0,44
Zech,Medley,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Matt,Macey,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Matthew,Smith,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Ahmed,El Mohamady,1,1,1024,28,324.1,254.6,67.0,64.6,2,0,1,41
James,Chester,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Neil,Taylor,0,0,1088,25,79.7,157.6,29.0,26.7,2,0,2,42
Kortney,Hause,1,0,1544,34,33.0,352.8,248.0,63.4,2,0,3,44
Jonathan,Kodjia,0,0,111,6,12.2,3.4,24.0,3.8,0,0,1,54
Ørjan,Nyland,0,0,537,12,0.0,101.2,0.0,10.2,1,0,0,43
Conor,Hourihane,3,5,1526,29,551.8,384.8,317.0,125.3,6,0,4,57
Jack,Grealish,8,7,3233,63,1209.2,826.6,837.0,287.0,7,0,8,59
Anwar,El Ghazi,4,5,2046,48,482.2,383.2,655.0,152.0,5,0,3,52
John,McGinn,3,3,2312,41,503.3,458.6,499.0,145.9,6,0,3,52
Andre,Green,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48
Birkir,Bjarnason,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Keinan,Davis,0,1,534,7,71.7,27.8,212.0,29.9,1,0,0,42
Henri,Lansbury,0,0,190,6,27.2,13.4,13.0,5.5,0,0,0,44
José Ignacio,Peleteiro Romallo,0,1,329,5,56.9,47.0,73.0,17.3,2,0,0,57
Tom,Heaton,0,0,1794,35,0.3,507.4,0.0,50.7,4,0,0,43
Daniel,Drinkwater,0,0,317,11,21.2,18.6,8.0,4.7,0,0,1,44
Matt,Targett,1,3,2291,40,432.9,503.8,130.0,106.9,5,0,4,43
Wesley,Moraes,5,1,1782,31,169.8,296.2,632.0,108.3,6,0,3,54
Jed,Steer,0,0,7,0,0.0,0.0,0.0,0.0,0,0,0,43
Tyrone,Mings,2,2,2902,53,87.3,758.0,119.0,96.6,6,0,7,44
Ezri,Konsa Ngoyo,1,2,2038,39,151.8,400.6,173.0,72.8,5,0,3,43
Bjorn,Engels,1,0,1446,32,31.9,329.6,81.0,44.5,3,0,1,43
Frédéric,Guilbert,0,2,2038,36,241.5,451.2,77.0,77.2,6,0,7,43
Mahmoud Ahmed,Ibrahim Hassan,6,2,1936,29,303.7,422.4,741.0,145.7,6,1,2,52
Douglas Luiz,Soares de Paulo,3,2,2604,51,293.2,508.6,377.0,118.0,8,0,8,43
Lovre,Kalinic,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Marvelous,Nakamba,0,0,1826,37,162.9,292.2,24.0,47.9,1,0,5,44
Indiana,Vassilev,0,0,47,1,1.6,1.2,7.0,0.9,0,0,0,45
José,Reina,0,0,1080,20,10.0,289.4,0.0,30.0,2,0,1,42
Mbwana,Samatta,1,0,940,18,131.5,67.6,245.0,44.2,4,0,1,51
Borja,González Tomás,0,0,16,2,1.7,0.2,2.0,0.4,0,0,0,53
Kaine,Hayden,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Steve,Cook,1,0,2427,48,51.5,557.2,159.0,77.2,3,1,6,50
Nathan,Aké,2,2,2503,46,92.7,691.2,326.0,111.0,4,0,2,48
Charlie,Daniels,0,0,126,2,29.6,22.4,0.0,5.2,0,0,0,42
Chris,Mepham,1,0,911,19,20.8,276.8,138.0,43.7,1,0,1,43
Simon,Francis,0,0,964,21,64.4,263.8,72.0,40.2,1,1,3,43
Adam,Smith,0,1,2055,40,183.0,309.6,97.0,58.8,4,0,7,43
Lloyd,Kelly,0,0,638,15,28.4,73.4,20.0,12.2,1,0,2,44
Diego,Rico,0,5,2333,38,558.9,596.6,96.0,125.5,6,0,6,42
Jack,Simpson,0,0,238,6,12.7,33.6,18.0,6.4,0,0,0,39
Callum,Wilson,8,6,2906,53,391.1,397.4,848.0,162.6,4,0,9,74
Joshua,King,6,5,2010,37,412.7,435.8,506.0,135.1,4,0,0,61
Dominic,Solanke,3,2,1637,39,202.5,223.2,569.0,99.4,1,0,1,51
Sam,Surridge,0,0,25,2,10.6,3.4,24.0,3.4,0,0,0,43
Asmir,Begovic,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Artur,Boruc,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Mark,Travers,0,0,90,3,0.0,15.2,0.0,1.5,0,0,0,42
Ryan,Fraser,1,5,2061,34,627.1,355.6,440.0,141.9,4,0,2,68
David,Brooks,1,0,505,12,100.8,82.2,71.0,25.4,1,0,1,61
Junior,Stanislas,3,1,706,17,185.4,179.0,241.0,60.7,1,0,1,58
Jordon,Ibe,0,0,48,1,5.4,6.8,0.0,1.2,0,0,0,46
Lewis,Cook,0,1,1340,30,183.1,187.8,68.0,43.8,2,0,5,50
Andrew,Surman,0,0,234,6,25.5,23.6,8.0,5.6,0,0,1,47
Dan,Gosling,3,1,1254,23,151.9,316.4,259.0,72.6,2,0,3,48
Jefferson,Lerma,1,2,2702,49,189.4,439.0,169.0,79.4,4,1,11,48
Jack,Stacey,0,2,1547,27,147.2,308.8,86.0,54.3,1,0,2,43
Philip,Billing,1,1,2526,41,239.8,545.4,342.0,112.9,5,0,8,49
Arnaut,Danjuma Groeneveld,0,1,625,12,82.6,60.6,139.0,27.9,2,0,0,58
Aaron,Ramsdale,0,1,3330,62,24.0,973.8,0.0,99.7,5,0,0,44
Harry,Wilson,7,1,1637,32,242.1,377.4,667.0,128.5,2,0,2,57
Christian,Saydee,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Gavin,Kilkenny,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Mihai-Alexandru,Dobre,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Shane,Duffy,1,0,1232,18,29.8,288.0,100.0,41.8,3,0,2,48
Martín,Montoya,0,1,1892,32,338.0,337.4,177.0,85.5,6,0,5,43
Bernardo,Fernandes da Silva Junior,0,0,675,17,72.6,154.0,92.0,31.9,1,0,1,43
Leon,Balogun,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Gaëtan,Bong,0,0,57,3,27.9,16.0,6.0,5.0,0,0,0,42
Lewis,Dunk,3,3,3230,50,171.8,825.6,469.0,146.8,9,0,9,48
Matthew,Clarke,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Glenn,Murray,1,1,785,10,57.1,74.0,249.0,37.7,2,0,0,54
Jürgen,Locadia,0,0,85,1,1.3,3.2,30.0,3.3,1,0,0,52
Florin,Andone,1,0,71,2,11.3,45.0,21.0,7.6,0,1,0,47
Mathew,Ryan,0,0,3420,54,0.0,1000.0,0.0,100.1,9,0,0,47
David,Button,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Pascal,Groß,2,5,1791,32,908.5,388.2,323.0,161.6,3,0,4,62
Alireza,Jahanbakhsh,2,1,305,4,62.5,90.6,106.0,25.9,1,0,0,58
José Heriberto,Izquierdo Mena,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,54
Anthony,Knockaert,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,53
Yves,Bissouma,1,0,1253,18,110.6,238.8,101.0,45.1,4,0,4,50
Davy,Pröpper,1,2,2826,46,434.1,522.2,271.0,122.5,6,0,4,48
Solomon,March,0,1,1139,15,239.6,189.4,274.0,70.4,4,0,2,46
Beram,Kayal,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Dale,Stephens,0,1,2525,42,292.8,438.6,90.0,82.2,6,0,8,44
Leandro,Trossard,5,5,2004,34,585.4,411.4,540.0,153.2,4,0,0,58
Dan,Burn,0,0,2879,42,311.9,602.8,128.0,104.2,9,0,5,45
Adam,Webster,3,1,2668,44,153.2,696.6,221.0,107.3,5,0,4,44
Neal,Maupay,10,3,2763,36,369.2,518.6,1519.0,240.5,8,0,3,57
Aaron,Mooy,2,2,2079,33,614.9,436.6,291.0,134.0,6,1,1,47
Aaron,Connolly,3,3,1250,22,91.4,150.6,530.0,76.0,5,0,0,42
Tudor,Baluta,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Steven,Alzate,0,0,1181,18,214.1,202.0,205.0,62.3,3,0,1,44
Ezequiel,Schelotto,0,0,357,7,12.7,38.4,65.0,11.4,0,0,2,39
Tariq,Lamptey,0,1,619,8,82.1,91.8,27.0,20.2,3,0,2,41
Alexis,Mac Allister,0,0,348,6,73.8,28.4,66.0,16.9,0,0,0,54
Alex,Cochrane,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Ben,Mee,1,2,2880,45,105.8,658.8,362.0,112.9,13,0,7,49
James,Tarkowski,2,3,3420,50,167.1,919.8,410.0,149.9,15,0,10,55
Matthew,Lowton,0,1,1530,31,181.7,294.2,15.0,49.2,6,0,2,42
Phil,Bardsley,0,2,1890,19,164.0,350.6,109.0,62.5,9,0,6,44
Charlie,Taylor,0,1,1944,18,243.0,382.6,19.0,64.7,10,0,3,43
Kevin,Long,0,0,562,5,1.3,104.8,24.0,13.0,2,0,0,43
Ben,Gibson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Ashley,Barnes,6,0,1350,21,85.1,226.2,474.0,75.9,8,0,4,61
Chris,Wood,14,1,2436,33,299.6,552.2,1070.0,190.8,11,0,1,62
Matej,Vydra,2,1,807,7,113.3,144.2,273.0,53.3,5,0,0,51
Nick,Pope,0,0,3420,50,30.3,900.0,2.0,93.1,15,0,1,52
Joe,Hart,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Johann Berg,Gudmundsson,1,1,617,7,215.4,118.6,108.0,44.1,3,0,0,59
Dwight,McNeil,2,7,3339,48,931.4,644.2,430.0,200.6,16,0,5,60
Robbie,Brady,1,2,445,10,102.1,118.6,128.0,34.9,1,0,1,55
Steven,Defour,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,55
Jeff,Hendrick,2,2,1930,30,213.7,269.8,282.0,76.5,10,0,8,54
Ashley,Westwood,2,7,3150,39,814.2,596.8,135.0,154.7,15,0,9,55
Jack,Cork,0,0,2614,41,198.2,313.2,311.0,82.4,12,0,1,49
Aaron,Lennon,0,0,485,15,37.8,45.0,12.0,9.6,0,0,4,46
Erik,Pieters,0,5,1876,35,273.8,355.4,90.0,71.6,6,0,2,43
Jay,Rodriguez,8,2,2002,34,135.0,431.4,827.0,137.8,7,0,1,57
Bailey,Peacock-Farrell,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Mace,Goodridge,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Anthony,Driscoll-Glennon,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Abd-Al-Ali Morakinyo Olaposi,Koiki,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Josh,Brownhill,0,0,805,10,58.5,101.2,49.0,20.8,4,0,2,48
Jimmy,Dunne,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Bobby,Thomas,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Max,Thompson,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,45
Lukas,Jensen,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Josh,Benson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Joel,Mumbongo,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Marcos,Alonso,4,4,1429,18,413.4,411.8,420.0,124.3,7,0,4,61
Antonio,Rüdiger,2,0,1710,24,93.3,389.4,194.0,67.7,5,0,3,59
César,Azpilicueta,2,6,3229,53,708.7,905.2,438.0,205.4,8,0,1,61
Emerson,Palmieri dos Santos,0,0,1022,21,298.7,207.8,225.0,73.2,1,0,3,54
Andreas,Christensen,0,0,1751,33,70.9,353.6,96.0,52.1,3,0,5,48
Davide,Zappacosta,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Olivier,Giroud,8,1,988,16,144.8,316.2,598.0,105.4,6,0,1,67
Kepa,Arrizabalaga,0,0,2970,47,0.0,503.6,0.0,50.2,8,0,0,54
Willy,Caballero,0,0,450,7,0.0,90.2,0.0,9.0,1,0,0,48
Willian,Borges Da Silva,9,9,2595,35,1177.7,834.8,930.0,294.6,10,0,4,73
Pedro,Rodríguez Ledesma,1,2,659,12,227.1,161.4,349.0,73.8,2,0,1,68
Ruben,Loftus-Cheek,0,1,203,3,30.2,30.8,33.0,9.2,1,0,0,59
Callum,Hudson-Odoi,1,5,849,14,341.4,235.2,325.0,89.9,2,0,1,51
Ross,Barkley,1,5,1095,14,344.3,266.0,373.0,98.2,5,0,0,56
Jorge Luiz,Frello Filho,4,3,2376,40,422.4,600.0,158.0,118.4,6,0,10,49
N'Golo,Kanté,3,0,1730,25,424.5,422.8,214.0,106.3,3,0,4,50
Ethan,Ampadu,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Christian,Pulisic,9,8,1717,28,426.0,556.2,1059.0,204.2,6,0,0,74
Mateo,Kovacic,1,3,2065,37,458.5,497.0,186.0,114.0,4,0,8,53
Kurt,Zouma,0,0,2343,37,40.1,518.0,162.0,71.7,7,0,6,47
Tammy,Abraham,15,6,2206,34,283.2,659.6,1301.0,223.3,7,0,2,73
Michy,Batshuayi,1,2,224,8,42.9,61.8,185.0,28.3,0,0,0,66
Robert Kenedy,Nunes do Nascimento,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,52
Mason,Mount,7,6,2865,44,814.0,641.2,974.0,242.8,9,0,3,60
Reece,James,0,2,1510,23,428.8,343.6,143.0,91.8,5,0,1,49
Fikayo,Tomori,1,0,1291,18,68.6,335.4,79.0,48.5,4,0,3,42
Billy,Gilmour,0,0,191,3,55.3,31.4,5.0,9.1,1,0,0,41
Addji Keaninkin Marc-Israel,Guehi,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Faustino,Anjorin,0,0,19,0,1.2,0.0,9.0,1.0,0,0,0,45
Armando,Broja,0,0,4,0,0.3,0.0,0.0,0.0,0,0,0,45
Lewis,Bate,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Patrick,van Aanholt,3,2,2507,38,516.0,531.2,285.0,133.4,8,0,0,56
James,Tomkins,1,1,1582,23,27.7,384.0,121.0,53.3,3,0,5,49
Mamadou,Sakho,0,0,929,21,15.9,179.2,6.0,20.2,0,1,1,50
Joel,Ward,0,1,2380,36,117.0,427.0,49.0,59.5,7,0,4,43
Scott,Dann,0,1,1264,14,58.3,250.2,177.0,48.6,5,0,0,43
Martin,Kelly,0,1,1547,16,96.5,305.4,15.0,41.7,6,0,0,41
Christian,Benteke,2,1,1252,18,248.3,231.8,632.0,110.9,5,1,4,57
Connor,Wickham,1,1,90,2,34.5,59.8,64.0,15.8,0,0,0,43
Vicente,Guaita,0,0,3150,42,0.0,827.2,0.0,82.6,10,0,1,49
Wayne,Hennessey,0,0,270,8,0.0,110.4,0.0,11.0,0,0,0,42
Wilfried,Zaha,4,6,3279,46,588.0,572.0,1103.0,226.4,9,0,5,66
Luka,Milivojevic,3,1,2510,38,499.1,460.0,190.0,114.9,7,0,12,67
Andros,Townsend,1,1,1284,23,247.1,246.4,122.0,61.6,3,0,0,56
Max,Meyer,0,0,645,11,68.9,68.0,103.0,23.8,1,0,1,52
Jeffrey,Schlupp,3,1,1030,16,101.9,240.0,266.0,60.8,4,0,2,54
James,McArthur,0,4,3091,38,486.6,586.6,421.0,149.6,11,0,6,52
Cheikhou,Kouyaté,1,2,2524,36,162.3,394.6,279.0,83.5,10,0,4,48
Luke,Dreher,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
James,McCarthy,0,0,1668,29,268.3,268.8,80.0,61.8,2,0,9,42
Jordan,Ayew,9,3,3148,45,445.6,597.4,885.0,192.4,12,0,6,51
Gary,Cahill,0,1,2167,35,40.0,448.4,342.0,83.4,7,0,1,43
Víctor,Camarasa,0,0,5,0,0.1,0.2,0.0,0.0,0,0,0,45
Jairo,Riedewald,0,0,761,9,47.1,117.0,27.0,19.1,0,0,0,45
Stephen,Henderson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Sam,Woods,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Tyrick,Mitchell,0,0,193,4,58.7,36.4,2.0,9.7,0,0,1,40
Brandon,Pierrick,0,0,13,0,21.0,6.4,2.0,2.9,0,0,0,45
James,Daly,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Nya,Kirby,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Giovanni,McGregor,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Nikola,Tavares,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
John-Kymani,Gordon,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Alex,Iwobi,1,0,1591,30,383.7,246.4,329.0,95.9,4,0,0,56
Lucas,Digne,0,8,3031,49,1112.0,743.0,293.0,215.0,9,0,6,59
Yerry,Mina,2,1,2281,37,87.2,535.4,422.0,104.4,5,0,3,53
Michael,Keane,2,0,2556,42,80.0,666.4,204.0,95.2,7,0,3,52
Seamus,Coleman,0,1,1833,29,149.0,321.2,175.0,64.6,5,1,3,53
Leighton,Baines,0,1,400,8,123.8,81.8,5.0,21.2,0,0,0,49
Cenk,Tosun,2,0,462,6,63.4,89.0,229.0,37.7,2,0,0,57
Dominic,Calvert-Lewin,13,1,2621,43,241.4,562.8,1272.0,206.3,8,0,9,61
Jordan,Pickford,0,0,3420,56,13.0,755.6,0.0,76.7,9,0,2,52
Maarten,Stekelenburg,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Richarlison,de Andrade,13,5,3070,51,478.1,814.6,1233.0,252.3,9,0,8,82
Gylfi,Sigurdsson,2,4,2555,45,765.1,454.6,484.0,170.5,6,0,3,73
Bernard,Anício Caldeira Duarte,3,2,1269,12,349.1,315.0,236.0,89.8,9,0,2,64
Theo,Walcott,2,4,1281,19,289.1,225.0,521.0,103.7,4,0,1,62
Tom,Davies,1,1,2020,34,122.6,270.4,262.0,65.5,5,0,8,53
Ademola,Lookman,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50
Idrissa,Gueye,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50
Morgan,Schneiderlin,0,0,998,20,78.5,143.2,32.0,25.5,1,1,4,44
Fabian,Delph,0,0,1187,24,146.7,183.0,24.0,35.4,2,1,3,53
André Filipe,Tavares Gomes,0,1,1457,20,179.4,156.6,33.0,36.4,5,0,6,52
Lewis,Gibson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Mason,Holgate,0,4,2052,34,63.9,465.4,152.0,68.3,5,0,5,42
Jonas,Lössl,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Moise,Kean,2,2,830,15,136.5,153.6,429.0,71.1,1,0,1,63
Jean-Philippe,Gbamin,0,0,135,0,6.3,20.0,0.0,2.6,1,0,0,48
Djibril,Sidibé,0,4,1818,30,341.5,463.0,121.0,92.5,5,0,3,50
Beni,Baningime,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Anthony,Gordon,0,1,436,6,98.4,76.0,44.0,21.8,0,0,0,45
Oumar,Niasse,0,0,19,2,1.8,7.0,0.0,0.9,0,0,0,45
Rhu-endly,Martina,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
João Manuel,Neves Virgínia,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Jarrad,Branthwaite,0,0,299,6,2.2,66.0,0.0,6.9,1,0,0,40
Ellis,Simms,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Ricardo Domingos,Barbosa Pereira,3,2,2520,27,446.5,738.0,235.0,141.9,10,0,1,62
Benjamin,Chilwell,3,3,2374,26,545.4,546.0,208.0,130.0,9,0,3,54
Jonny,Evans,1,2,3384,41,131.9,755.2,325.0,121.4,13,1,7,53
Christian,Fuchs,0,0,770,10,53.5,144.4,20.0,21.8,2,0,0,42
Çaglar,Söyüncü,1,1,3036,35,79.0,755.6,238.0,107.5,12,1,4,49
Wes,Morgan,0,0,430,6,2.1,85.8,58.0,14.5,1,0,0,41
Jamie,Vardy,23,7,3032,38,418.4,1026.0,1455.0,288.8,11,0,3,97
Kelechi,Iheanacho,5,4,953,9,204.2,288.2,603.0,109.4,3,0,1,57
Kasper,Schmeichel,0,0,3420,41,30.0,863.4,2.0,89.6,13,0,2,55
Eldin,Jakupovic,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Danny,Ward,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
James,Maddison,6,5,2624,26,1246.4,642.4,702.0,259.2,10,0,4,73
Harvey,Barnes,6,10,2075,24,517.4,525.0,893.0,193.7,9,0,0,58
Rachid,Ghezzal,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,51
Marc,Albrighton,0,3,857,11,287.9,190.6,102.0,58.1,3,0,2,51
Demarai,Gray,2,4,605,6,242.3,205.4,263.0,70.8,1,0,1,50
Wilfred,Ndidi,2,1,2671,32,254.4,611.6,205.0,107.2,12,0,6,50
Matty,James,0,0,5,0,0.1,0.4,0.0,0.1,0,0,0,43
Daniel,Amartey,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Nampalys,Mendy,0,0,288,3,51.8,57.4,9.0,11.8,1,0,0,43
Hamza,Choudhury,1,1,883,12,70.0,177.6,83.0,33.1,3,1,2,42
Ayoze,Pérez,8,5,1998,25,443.9,547.4,779.0,177.3,9,0,0,60
Ryan,Bennett,0,0,932,17,41.0,161.4,16.0,21.8,3,0,2,48
James,Justin,0,1,1010,14,195.0,240.6,61.0,49.6,4,0,1,47
Youri,Tielemans,3,6,2823,35,805.4,566.6,502.0,187.6,12,0,2,61
Andy,King,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Dennis,Praet,1,3,1122,17,161.6,196.2,210.0,56.5,2,0,2,52
Filip,Benkovic,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Luke,Thomas,0,1,267,4,149.8,78.4,10.0,23.9,1,0,0,40
George,Hirst,0,0,9,1,0.6,3.2,25.0,2.6,0,0,0,45
Darnell,Johnson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Andrew,Robertson,2,12,3111,31,980.2,845.8,389.0,221.7,13,0,2,70
Trent,Alexander-Arnold,4,15,3173,32,1380.3,1026.8,420.0,282.8,14,0,5,77
Virgil,van Dijk,5,2,3420,33,152.4,930.2,467.0,154.8,15,0,1,65
Joseph,Gomez,0,0,1999,16,105.7,390.6,12.0,50.9,12,0,7,53
Joel,Matip,1,0,703,5,23.0,198.2,39.0,26.2,3,0,0,52
Dejan,Lovren,0,1,776,11,28.1,196.6,72.0,29.8,0,0,1,53
Roberto,Firmino,9,9,2985,26,703.0,733.6,1638.0,307.5,16,0,0,93
Divock,Origi,4,3,699,12,128.8,201.8,222.0,55.0,2,0,1,51
Alisson,Ramses Becker,0,1,2543,24,10.0,503.0,0.0,51.5,13,1,0,62
Simon,Mignolet,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Mohamed,Salah,19,10,2879,26,834.8,1061.2,2156.0,405.1,16,0,1,125
Sadio,Mané,18,10,2745,28,826.6,1010.2,1239.0,307.7,12,0,3,121
Alex,Oxlade-Chamberlain,4,1,1475,12,298.2,300.0,406.0,99.9,8,0,1,61
Xherdan,Shaqiri,1,0,181,2,51.6,47.8,37.0,13.7,1,0,0,63
Adam,Lallana,1,1,371,5,68.8,107.2,74.0,25.1,1,0,1,57
Naby,Keita,2,3,806,8,234.7,281.8,169.0,68.7,5,0,1,58
Fabio Henrique,Tavares,2,3,2073,26,322.4,431.6,85.0,84.0,6,0,6,54
Jordan,Henderson,4,5,2234,14,425.9,582.6,275.0,128.5,16,0,2,52
Georginio,Wijnaldum,4,0,2933,28,344.1,452.8,423.0,122.0,12,0,0,54
James,Milner,2,2,924,9,177.1,237.2,100.0,51.4,4,0,4,53
Rafael,Camacho,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Rhian,Brewster,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Adrián,San Miguel del Castillo,0,0,873,10,0.0,131.4,0.0,13.2,2,0,1,40
Andy,Lonergan,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,42
Caoimhin,Kelleher,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Harvey,Elliott,0,0,7,0,1.7,1.8,0.0,0.4,0,0,0,45
Curtis,Jones,1,0,121,1,15.6,49.4,65.0,12.9,1,0,0,45
Neco,Williams,0,0,228,2,53.3,49.4,98.0,20.0,1,0,1,40
Nathaniel,Phillips,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Takumi,Minamino,0,0,241,2,29.9,17.4,85.0,12.7,0,0,0,58
Ki-Jana,Hoever,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Aymeric,Laporte,1,0,1096,5,62.2,246.8,79.0,38.7,8,0,1,63
Kyle,Walker,1,4,2392,24,394.4,435.6,169.0,100.1,12,0,5,57
Benjamin,Mendy,0,2,1491,13,403.2,243.0,106.0,75.5,9,0,3,55
Oleksandr,Zinchenko,0,0,1271,15,375.8,232.0,102.0,71.2,6,1,0,52
John,Stones,0,0,1118,16,53.0,216.4,66.0,33.7,3,0,0,53
Nicolás,Otamendi,2,1,1710,21,65.5,443.6,319.0,82.7,7,0,3,48
Danilo Luiz,da Silva,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50
Sergio,Agüero,16,6,1449,18,256.4,641.2,1188.0,208.2,5,0,1,116
Gabriel Fernando,de Jesus,14,8,2018,14,447.7,757.6,1620.0,282.1,12,0,3,99
Ederson,Santana de Moraes,0,0,3071,31,16.0,608.6,0.0,62.3,16,1,3,61
Claudio,Bravo,0,0,346,7,0.0,57.8,0.0,5.8,1,0,0,47
Raheem,Sterling,20,6,2651,31,751.3,921.6,1829.0,350.2,13,0,5,120
Kevin,De Bruyne,13,23,2790,22,1990.8,1322.2,1005.0,432.1,18,0,3,106
Leroy,Sané,0,0,11,0,1.1,0.0,11.0,1.0,0,0,0,91
Riyad,Mahrez,11,14,1934,15,885.8,814.2,1094.0,279.5,10,0,0,86
Bernardo Mota,Veiga de Carvalho e Silva,6,7,2021,24,773.2,626.2,927.0,232.5,9,0,5,76
David,Silva,6,12,1821,15,735.8,639.6,937.0,231.2,11,0,0,75
Phil,Foden,5,2,888,7,301.6,312.2,466.0,108.1,4,0,0,55
Fernando,Luiz Rosa,0,1,2394,27,146.2,557.6,175.0,87.9,10,2,7,51
Ilkay,Gündogan,2,1,2012,28,592.3,408.4,374.0,137.5,7,0,7,51
José Ángel,Esmorís Tasende,0,1,422,7,164.0,92.6,58.0,31.6,0,0,1,46
Rodrigo,Hernandez,3,2,2480,27,532.6,599.2,193.0,132.3,14,0,8,53
João Pedro Cavaco,Cancelo,0,0,1205,11,287.6,265.0,141.0,69.3,5,0,4,51
